    Joint0	    Joint1	    Joint2	    Joint3	    Joint4	    Joint5	
 -0.605198	 -0.929504	  0.533991	 -1.198164	  1.602375	 -0.796301	
 -0.597264	 -0.929516	  0.534003	 -1.198128	  1.602399	 -0.804352	
 -0.589509	 -0.929516	  0.533967	 -1.198164	  1.602459	 -0.812283	
 -0.581850	 -0.929516	  0.533979	 -1.198104	  1.602411	 -0.820119	
 -0.574096	 -0.929492	  0.533979	 -1.198092	  1.602363	 -0.828170	
 -0.566365	 -0.929528	  0.534015	 -1.198164	  1.602387	 -0.836245	
 -0.558730	 -0.929516	  0.533967	 -1.198164	  1.602435	 -0.844200	
 -0.551167	 -0.929528	  0.533979	 -1.198152	  1.602387	 -0.851868	
 -0.543543	 -0.929528	  0.533955	 -1.198128	  1.602363	 -0.859727	
 -0.535980	 -0.929552	  0.533943	 -1.198176	  1.602399	 -0.867479	
 -0.528572	 -0.929516	  0.533979	 -1.198128	  1.602435	 -0.875099	
 -0.521200	 -0.929528	  0.533991	 -1.198140	  1.602459	 -0.882562	
 -0.513877	 -0.929528	  0.533979	 -1.198201	  1.602399	 -0.890229	
 -0.506481	 -0.929528	  0.533991	 -1.198176	  1.602471	 -0.898029	
 -0.499217	 -0.929540	  0.533967	 -1.198152	  1.602435	 -0.905672	
 -0.492121	 -0.929528	  0.534015	 -1.198164	  1.602399	 -0.913160	
 -0.484964	 -0.929564	  0.533931	 -1.198188	  1.602387	 -0.920576	
 -0.477795	 -0.929540	  0.533991	 -1.198164	  1.602459	 -0.927764	
 -0.470712	 -0.929540	  0.534003	 -1.198140	  1.602399	 -0.934940	
 -0.463674	 -0.929516	  0.533967	 -1.198140	  1.602435	 -0.942164	
 -0.456806	 -0.929564	  0.533967	 -1.198152	  1.602399	 -0.949340	
 -0.449864	 -0.929540	  0.533955	 -1.198164	  1.602411	 -0.956636	
 -0.442983	 -0.929552	  0.533979	 -1.198176	  1.602399	 -0.963752	
 -0.436198	 -0.929540	  0.533979	 -1.198176	  1.602459	 -0.970832	
 -0.429424	 -0.929492	  0.533967	 -1.198152	  1.602447	 -0.977864	
 -0.422735	 -0.929516	  0.533979	 -1.198128	  1.602435	 -0.984932	
 -0.416009	 -0.929564	  0.533967	 -1.198212	  1.602471	 -0.991736	
 -0.409283	 -0.929540	  0.533967	 -1.198128	  1.602447	 -0.998565	
 -0.402605	 -0.929564	  0.533979	 -1.198164	  1.602471	 -1.005322	
 -0.396083	 -0.929528	  0.533967	 -1.198164	  1.602423	 -1.012198	
 -0.389597	 -0.929552	  0.533967	 -1.198201	  1.602435	 -1.019134	
 -0.382955	 -0.929564	  0.533979	 -1.198140	  1.602447	 -1.025794	
 -0.376480	 -0.929564	  0.533979	 -1.198140	  1.602411	 -1.032778	
 -0.370102	 -0.929540	  0.533979	 -1.198164	  1.602435	 -1.039367	
 -0.363675	 -0.929552	  0.534003	 -1.198152	  1.602471	 -1.045920	
 -0.357308	 -0.929552	  0.533979	 -1.198152	  1.602399	 -1.052545	
 -0.350894	 -0.929540	  0.533979	 -1.198152	  1.602423	 -1.059001	
 -0.344611	 -0.929540	  0.534003	 -1.198152	  1.602399	 -1.065566	
 -0.338364	 -0.929540	  0.533991	 -1.198164	  1.602471	 -1.071843	
 -0.332189	 -0.929552	  0.533991	 -1.198140	  1.602435	 -1.078312	
 -0.326037	 -0.929540	  0.533967	 -1.198188	  1.602447	 -1.084781	
 -0.319814	 -0.929540	  0.533967	 -1.198164	  1.602411	 -1.091345	
 -0.313734	 -0.929540	  0.533979	 -1.198188	  1.602459	 -1.097718	
 -0.307655	 -0.929540	  0.533979	 -1.198176	  1.602423	 -1.103840	
 -0.301683	 -0.929564	  0.533991	 -1.198176	  1.602447	 -1.110032	
 -0.295783	 -0.929540	  0.533979	 -1.198152	  1.602495	 -1.116142	
 -0.289751	 -0.929540	  0.533979	 -1.198164	  1.602423	 -1.122203	
 -0.283923	 -0.929576	  0.533979	 -1.198188	  1.602423	 -1.128420	
 -0.278214	 -0.929552	  0.533967	 -1.198236	  1.602495	 -1.134218	
 -0.272446	 -0.929564	  0.534003	 -1.198188	  1.602459	 -1.140267	
 -0.266845	 -0.929552	  0.533979	 -1.198224	  1.602399	 -1.146232	
 -0.261207	 -0.929540	  0.533955	 -1.198224	  1.602411	 -1.152090	
 -0.256313	 -0.929576	  0.533991	 -1.198201	  1.602471	 -1.158007	
 -0.250449	 -0.929552	  0.533991	 -1.198176	  1.602399	 -1.163578	
 -0.245003	 -0.929540	  0.533967	 -1.198201	  1.602435	 -1.169136	
 -0.239653	 -0.929576	  0.533991	 -1.198188	  1.602435	 -1.174670	
 -0.234375	 -0.929564	  0.534003	 -1.198212	  1.602435	 -1.180132	
 -0.229110	 -0.929540	  0.533979	 -1.198212	  1.602435	 -1.185355	
 -0.223927	 -0.929540	  0.534015	 -1.198212	  1.602447	 -1.190721	
 -0.218936	 -0.929576	  0.533979	 -1.198164	  1.602411	 -1.195920	
 -0.213922	 -0.929528	  0.533979	 -1.198212	  1.602399	 -1.201155	
 -0.209015	 -0.929588	  0.533979	 -1.198212	  1.602459	 -1.206329	
 -0.204215	 -0.929576	  0.533979	 -1.198260	  1.602483	 -1.211419	
 -0.199344	 -0.929552	  0.533991	 -1.198260	  1.602435	 -1.216439	
 -0.194545	 -0.929576	  0.533943	 -1.198212	  1.602447	 -1.221422	
 -0.189842	 -0.929540	  0.533967	 -1.198236	  1.602435	 -1.226441	
 -0.185174	 -0.929564	  0.533979	 -1.198224	  1.602471	 -1.231088	
 -0.180554	 -0.929552	  0.533991	 -1.198212	  1.602447	 -1.235832	
 -0.176066	 -0.929588	  0.533967	 -1.198212	  1.602423	 -1.240587	
 -0.171625	 -0.929576	  0.533967	 -1.198212	  1.602399	 -1.245055	
 -0.167161	 -0.929576	  0.533967	 -1.198248	  1.602447	 -1.249643	
 -0.162769	 -0.929588	  0.534015	 -1.198201	  1.602471	 -1.254170	
 -0.158484	 -0.929564	  0.534015	 -1.198260	  1.602459	 -1.258638	
 -0.154200	 -0.929576	  0.533979	 -1.198212	  1.602435	 -1.263010	
 -0.149963	 -0.929552	  0.533955	 -1.198201	  1.602459	 -1.267442	
 -0.145833	 -0.929588	  0.534027	 -1.198248	  1.602483	 -1.271826	
 -0.141692	 -0.929588	  0.533979	 -1.198236	  1.602459	 -1.276102	
 -0.137563	 -0.929588	  0.533991	 -1.198224	  1.602483	 -1.280450	
 -0.133565	 -0.929600	  0.533979	 -1.198201	  1.602435	 -1.284559	
 -0.129544	 -0.929576	  0.533991	 -1.198236	  1.602435	 -1.288811	
 -0.125642	 -0.929576	  0.533979	 -1.198248	  1.602423	 -1.292859	
 -0.121716	 -0.929588	  0.533979	 -1.198212	  1.602459	 -1.296908	
 -0.117850	 -0.929588	  0.533967	 -1.198224	  1.602435	 -1.300932	
 -0.114044	 -0.929564	  0.533955	 -1.198283	  1.602435	 -1.304766	
 -0.110274	 -0.929552	  0.533991	 -1.198272	  1.602435	 -1.308574	
 -0.106516	 -0.929588	  0.533967	 -1.198236	  1.602435	 -1.312431	
 -0.102841	 -0.929600	  0.533979	 -1.198201	  1.602483	 -1.316264	
 -0.099119	 -0.929588	  0.533991	 -1.198201	  1.602483	 -1.320013	
 -0.095504	 -0.929552	  0.533967	 -1.198248	  1.602459	 -1.323750	
 -0.091925	 -0.929552	  0.533979	 -1.198248	  1.602507	 -1.327571	
 -0.088347	 -0.929552	  0.533967	 -1.198248	  1.602459	 -1.331333	
 -0.084828	 -0.929588	  0.533979	 -1.198248	  1.602447	 -1.335033	
 -0.081369	 -0.929588	  0.533967	 -1.198224	  1.602459	 -1.338639	
 -0.078005	 -0.929588	  0.533991	 -1.198212	  1.602387	 -1.342232	
 -0.074582	 -0.929600	  0.533979	 -1.198236	  1.602411	 -1.345801	
 -0.071243	 -0.929588	  0.533979	 -1.198224	  1.602483	 -1.349299	
 -0.067807	 -0.929624	  0.533979	 -1.198224	  1.602471	 -1.352952	
 -0.064636	 -0.929564	  0.533979	 -1.198201	  1.602447	 -1.356270	
 -0.061415	 -0.929576	  0.533979	 -1.198260	  1.602447	 -1.359563	
 -0.058184	 -0.929588	  0.533967	 -1.198248	  1.602483	 -1.362917	
 -0.055000	 -0.929600	  0.533979	 -1.198236	  1.602447	 -1.366187	
 -0.051852	 -0.929612	  0.533967	 -1.198260	  1.602435	 -1.369325	
 -0.048800	 -0.929576	  0.533979	 -1.198224	  1.602459	 -1.372523	
 -0.045724	 -0.929576	  0.533991	 -1.198248	  1.602459	 -1.375697	
 -0.042696	 -0.929540	  0.533967	 -1.198224	  1.602483	 -1.378859	
 -0.039751	 -0.929588	  0.533991	 -1.198272	  1.602459	 -1.381902	
 -0.036819	 -0.929552	  0.533979	 -1.198260	  1.602495	 -1.384884	
 -0.033862	 -0.929552	  0.534003	 -1.198248	  1.602483	 -1.387926	
 -0.031049	 -0.929588	  0.533979	 -1.198272	  1.602483	 -1.390909	
 -0.028165	 -0.929600	  0.533955	 -1.198260	  1.602435	 -1.393915	
 -0.025364	 -0.929588	  0.533967	 -1.198260	  1.602447	 -1.396849	
 -0.022599	 -0.929600	  0.533991	 -1.198236	  1.602459	 -1.399640	
 -0.019930	 -0.929576	  0.533991	 -1.198212	  1.602459	 -1.402467	
 -0.017284	 -0.929624	  0.533991	 -1.198224	  1.602411	 -1.405270	
 -0.014675	 -0.929600	  0.533967	 -1.198224	  1.602447	 -1.407965	
 -0.012113	 -0.929600	  0.533979	 -1.198248	  1.602459	 -1.410636	
 -0.009564	 -0.929564	  0.533979	 -1.198260	  1.602423	 -1.413283	
 -0.007110	 -0.929624	  0.533979	 -1.198248	  1.602459	 -1.415870	
 -0.004620	 -0.929600	  0.533991	 -1.198260	  1.602459	 -1.418301	
 -0.002190	 -0.929588	  0.534015	 -1.198283	  1.602459	 -1.420829	
  0.000143	 -0.929612	  0.533991	 -1.198248	  1.602435	 -1.423320	
  0.002514	 -0.929600	  0.533979	 -1.198260	  1.602459	 -1.425703	
  0.004836	 -0.929588	  0.534015	 -1.198248	  1.602459	 -1.428063	
  0.007122	 -0.929600	  0.533991	 -1.198248	  1.602447	 -1.430291	
  0.009301	 -0.929624	  0.533991	 -1.198272	  1.602471	 -1.432554	
  0.011396	 -0.929612	  0.533991	 -1.198272	  1.602435	 -1.434782	
  0.013478	 -0.929612	  0.534003	 -1.198248	  1.602423	 -1.436998	
  0.015513	 -0.929612	  0.533991	 -1.198212	  1.602459	 -1.439058	
  0.017488	 -0.929624	  0.534003	 -1.198260	  1.602471	 -1.441226	
  0.019511	 -0.929612	  0.534027	 -1.198248	  1.602471	 -1.443298	
  0.021462	 -0.929672	  0.533991	 -1.198224	  1.602471	 -1.445250	
  0.023330	 -0.929672	  0.534015	 -1.198236	  1.602471	 -1.447142	
  0.025221	 -0.929695	  0.534027	 -1.198236	  1.602495	 -1.449011	
  0.027064	 -0.929684	  0.534003	 -1.198236	  1.602459	 -1.450903	
  0.028824	 -0.929684	  0.534003	 -1.198260	  1.602435	 -1.452772	
  0.030523	 -0.929707	  0.533979	 -1.198260	  1.602447	 -1.454581	
  0.032200	 -0.929707	  0.534015	 -1.198248	  1.602435	 -1.456329	
  0.033803	 -0.929732	  0.534003	 -1.198224	  1.602411	 -1.458006	
  0.035347	 -0.929719	  0.534027	 -1.198272	  1.602459	 -1.459623	
  0.036772	 -0.929719	  0.534003	 -1.198260	  1.602447	 -1.461156	
  0.038185	 -0.929732	  0.534027	 -1.198236	  1.602483	 -1.462701	
  0.039597	 -0.929695	  0.534051	 -1.198236	  1.602471	 -1.464114	
  0.040950	 -0.929684	  0.534051	 -1.198248	  1.602459	 -1.465492	
  0.042243	 -0.929695	  0.534039	 -1.198260	  1.602471	 -1.466857	
  0.043475	 -0.929732	  0.534027	 -1.198272	  1.602471	 -1.468103	
  0.044637	 -0.929707	  0.534039	 -1.198248	  1.602435	 -1.469384	
  0.045822	 -0.929707	  0.534051	 -1.198260	  1.602459	 -1.470606	
  0.046863	 -0.929695	  0.534003	 -1.198236	  1.602435	 -1.471732	
  0.047916	 -0.929719	  0.534039	 -1.198272	  1.602447	 -1.472798	
  0.048910	 -0.929695	  0.534027	 -1.198260	  1.602471	 -1.473816	
  0.049879	 -0.929719	  0.534039	 -1.198283	  1.602495	 -1.474834	
  0.050813	 -0.929707	  0.534063	 -1.198260	  1.602435	 -1.475708	
  0.051663	 -0.929695	  0.534039	 -1.198260	  1.602471	 -1.476570	
  0.052501	 -0.929732	  0.534051	 -1.198283	  1.602483	 -1.477445	
  0.053279	 -0.929707	  0.534051	 -1.198272	  1.602447	 -1.478211	
  0.054045	 -0.929744	  0.534039	 -1.198260	  1.602483	 -1.478918	
  0.054739	 -0.929707	  0.534051	 -1.198260	  1.602423	 -1.479661	
  0.055374	 -0.929719	  0.534027	 -1.198260	  1.602495	 -1.480307	
  0.056033	 -0.929719	  0.534039	 -1.198248	  1.602459	 -1.481014	
  0.056655	 -0.929744	  0.534039	 -1.198272	  1.602459	 -1.481565	
  0.057230	 -0.929684	  0.534051	 -1.198272	  1.602447	 -1.482140	
  0.057756	 -0.929695	  0.534027	 -1.198260	  1.602483	 -1.482739	
  0.058247	 -0.929707	  0.534039	 -1.198272	  1.602483	 -1.483230	
  0.058714	 -0.929707	  0.534027	 -1.198272	  1.602459	 -1.483709	
  0.059109	 -0.929719	  0.534015	 -1.198260	  1.602471	 -1.484236	
  0.059480	 -0.929707	  0.534027	 -1.198283	  1.602459	 -1.484608	
  0.059875	 -0.929684	  0.534015	 -1.198296	  1.602459	 -1.485039	
  0.060282	 -0.929695	  0.534051	 -1.198283	  1.602471	 -1.485374	
  0.060641	 -0.929707	  0.534051	 -1.198260	  1.602435	 -1.485769	
  0.060953	 -0.929732	  0.534063	 -1.198283	  1.602471	 -1.486141	
  0.061263	 -0.929707	  0.534063	 -1.198260	  1.602447	 -1.486547	
  0.061575	 -0.929707	  0.534027	 -1.198260	  1.602483	 -1.486775	
  0.061814	 -0.929732	  0.534051	 -1.198272	  1.602471	 -1.487038	
  0.062090	 -0.929672	  0.534051	 -1.198260	  1.602459	 -1.487338	
  0.062329	 -0.929719	  0.534039	 -1.198260	  1.602495	 -1.487602	
  0.062557	 -0.929695	  0.534027	 -1.198260	  1.602459	 -1.487853	
  0.062772	 -0.929719	  0.534027	 -1.198248	  1.602471	 -1.488009	
  0.062951	 -0.929732	  0.534051	 -1.198248	  1.602495	 -1.488236	
  0.063191	 -0.929684	  0.534027	 -1.198248	  1.602471	 -1.488428	
  0.063346	 -0.929732	  0.534039	 -1.198236	  1.602483	 -1.488620	
  0.063538	 -0.929695	  0.534039	 -1.198283	  1.602471	 -1.488799	
  0.063706	 -0.929732	  0.534027	 -1.198272	  1.602459	 -1.488991	
  0.063861	 -0.929744	  0.534027	 -1.198236	  1.602471	 -1.489195	
  0.063957	 -0.929707	  0.534051	 -1.198248	  1.602471	 -1.489291	
  0.064112	 -0.929719	  0.534063	 -1.198283	  1.602447	 -1.489482	
  0.064256	 -0.929707	  0.534027	 -1.198260	  1.602471	 -1.489542	
  0.064412	 -0.929707	  0.534051	 -1.198248	  1.602471	 -1.489554	
  0.064508	 -0.929707	  0.534039	 -1.198283	  1.602507	 -1.489745	
  0.064591	 -0.929719	  0.534027	 -1.198260	  1.602459	 -1.489697	
  0.064699	 -0.929684	  0.534051	 -1.198260	  1.602459	 -1.489937	
  0.064783	 -0.929672	  0.534039	 -1.198260	  1.602471	 -1.489829	
  0.064878	 -0.929732	  0.534027	 -1.198260	  1.602459	 -1.490009	
  0.064962	 -0.929695	  0.534051	 -1.198260	  1.602483	 -1.489913	
  0.065022	 -0.929695	  0.534051	 -1.198296	  1.602495	 -1.490140	
  0.065106	 -0.929744	  0.534051	 -1.198248	  1.602483	 -1.490069	
  0.065202	 -0.929707	  0.534051	 -1.198283	  1.602471	 -1.490249	
  0.065226	 -0.929719	  0.534051	 -1.198272	  1.602483	 -1.490200	
  0.065250	 -0.929684	  0.534027	 -1.198296	  1.602435	 -1.490392	
  0.065322	 -0.929672	  0.534015	 -1.198296	  1.602483	 -1.490404	
  0.065334	 -0.929695	  0.534051	 -1.198296	  1.602471	 -1.490488	
  0.065369	 -0.929707	  0.534015	 -1.198260	  1.602435	 -1.490500	
  0.065405	 -0.929707	  0.534015	 -1.198296	  1.602471	 -1.490596	
  0.065429	 -0.929707	  0.534063	 -1.198248	  1.602459	 -1.490655	
  0.065441	 -0.929719	  0.534039	 -1.198272	  1.602483	 -1.490655	
  0.065453	 -0.929719	  0.534039	 -1.198283	  1.602483	 -1.490823	
  0.065489	 -0.929695	  0.534051	 -1.198260	  1.602483	 -1.490703	
  0.065585	 -0.929707	  0.534039	 -1.198236	  1.602447	 -1.490871	
  0.065549	 -0.929707	  0.534075	 -1.198224	  1.602447	 -1.490823	
  0.065609	 -0.929707	  0.534051	 -1.198296	  1.602459	 -1.490859	
  0.065645	 -0.929707	  0.534051	 -1.198283	  1.602459	 -1.490967	
  0.065621	 -0.929695	  0.534039	 -1.198296	  1.602507	 -1.490835	
  0.065657	 -0.929660	  0.534087	 -1.198296	  1.602435	 -1.491051	
  0.065681	 -0.929695	  0.534063	 -1.198260	  1.602495	 -1.490967	
  0.065705	 -0.929707	  0.534063	 -1.198308	  1.602459	 -1.491051	
  0.065717	 -0.929707	  0.534063	 -1.198272	  1.602471	 -1.491123	
  0.065717	 -0.929707	  0.534051	 -1.198320	  1.602483	 -1.491063	
  0.065777	 -0.929672	  0.534075	 -1.198272	  1.602447	 -1.491182	
  0.065765	 -0.929660	  0.534051	 -1.198248	  1.602459	 -1.491135	
  0.065789	 -0.929684	  0.534075	 -1.198236	  1.602483	 -1.491159	
  0.065812	 -0.929719	  0.534075	 -1.198296	  1.602483	 -1.491242	
  0.065824	 -0.929660	  0.534051	 -1.198283	  1.602519	 -1.491147	
  0.065860	 -0.929684	  0.534027	 -1.198308	  1.602459	 -1.491290	
  0.065860	 -0.929672	  0.534027	 -1.198296	  1.602447	 -1.491242	
  0.065884	 -0.929707	  0.534051	 -1.198248	  1.602459	 -1.491254	
  0.065896	 -0.929707	  0.534051	 -1.198272	  1.602459	 -1.491302	
  0.065884	 -0.929695	  0.534027	 -1.198260	  1.602471	 -1.491206	
  0.065884	 -0.929695	  0.534051	 -1.198283	  1.602459	 -1.491374	
  0.065896	 -0.929707	  0.534051	 -1.198283	  1.602459	 -1.491278	
  0.065932	 -0.929707	  0.534051	 -1.198236	  1.602483	 -1.491314	
  0.065932	 -0.929707	  0.534051	 -1.198248	  1.602471	 -1.491434	
  0.065968	 -0.929648	  0.534075	 -1.198260	  1.602459	 -1.491254	
  0.065956	 -0.929707	  0.534039	 -1.198272	  1.602447	 -1.491434	
  0.065980	 -0.929684	  0.534087	 -1.198272	  1.602471	 -1.491350	
  0.066004	 -0.929707	  0.534063	 -1.198272	  1.602459	 -1.491374	
  0.066016	 -0.929672	  0.534063	 -1.198296	  1.602459	 -1.491483	
  0.065992	 -0.929707	  0.534063	 -1.198248	  1.602459	 -1.491314	
  0.066028	 -0.929695	  0.534051	 -1.198272	  1.602447	 -1.491494	
  0.065992	 -0.929695	  0.534087	 -1.198272	  1.602471	 -1.491399	
  0.066028	 -0.929672	  0.534051	 -1.198308	  1.602471	 -1.491362	
  0.066016	 -0.929684	  0.534039	 -1.198283	  1.602471	 -1.491483	
  0.066028	 -0.929719	  0.534075	 -1.198272	  1.602483	 -1.491411	
  0.066100	 -0.929732	  0.534051	 -1.198320	  1.602459	 -1.491506	
  0.066076	 -0.929684	  0.534087	 -1.198308	  1.602447	 -1.491446	
  0.066100	 -0.929707	  0.534075	 -1.198283	  1.602495	 -1.491411	
  0.066088	 -0.929648	  0.534075	 -1.198296	  1.602435	 -1.491518	
  0.066064	 -0.929695	  0.534075	 -1.198283	  1.602471	 -1.491411	
  0.066100	 -0.929695	  0.534099	 -1.198283	  1.602447	 -1.491494	
  0.066076	 -0.929672	  0.534063	 -1.198272	  1.602495	 -1.491374	
  0.066064	 -0.929695	  0.534087	 -1.198296	  1.602495	 -1.491470	
  0.066100	 -0.929695	  0.534075	 -1.198296	  1.602459	 -1.491422	
  0.066088	 -0.929684	  0.534063	 -1.198272	  1.602471	 -1.491422	
  0.066088	 -0.929672	  0.534063	 -1.198308	  1.602495	 -1.491411	
  0.066112	 -0.929695	  0.534063	 -1.198248	  1.602435	 -1.491434	
  0.066148	 -0.929695	  0.534051	 -1.198283	  1.602459	 -1.491434	
  0.066124	 -0.929695	  0.534063	 -1.198283	  1.602447	 -1.491434	
  0.066064	 -0.929672	  0.534075	 -1.198308	  1.602447	 -1.491470	
  0.066100	 -0.929695	  0.534051	 -1.198296	  1.602483	 -1.491446	
  0.066088	 -0.929707	  0.534063	 -1.198283	  1.602459	 -1.491434	
  0.066088	 -0.929719	  0.534075	 -1.198272	  1.602459	 -1.491458	
  0.066064	 -0.929707	  0.534051	 -1.198296	  1.602459	 -1.491422	
  0.066100	 -0.929707	  0.534087	 -1.198283	  1.602459	 -1.491422	
  0.066112	 -0.929684	  0.534087	 -1.198308	  1.602507	 -1.491411	
  0.066076	 -0.929707	  0.534063	 -1.198283	  1.602471	 -1.491446	
  0.066112	 -0.929719	  0.534075	 -1.198283	  1.602459	 -1.491446	
  0.066136	 -0.929684	  0.534075	 -1.198260	  1.602459	 -1.491434	
  0.066124	 -0.929707	  0.534075	 -1.198296	  1.602459	 -1.491434	
  0.066088	 -0.929672	  0.534075	 -1.198283	  1.602471	 -1.491422	
  0.066112	 -0.929672	  0.534063	 -1.198308	  1.602423	 -1.491446	
  0.066076	 -0.929672	  0.534063	 -1.198272	  1.602483	 -1.491422	
  0.066100	 -0.929672	  0.534075	 -1.198296	  1.602435	 -1.491470	
  0.066124	 -0.929707	  0.534063	 -1.198296	  1.602483	 -1.491422	
  0.066064	 -0.929695	  0.534075	 -1.198283	  1.602447	 -1.491422	
  0.066112	 -0.929672	  0.534051	 -1.198283	  1.602495	 -1.491483	
  0.066124	 -0.929672	  0.534075	 -1.198283	  1.602483	 -1.491422	
  0.066100	 -0.929732	  0.534075	 -1.198308	  1.602459	 -1.491446	
  0.066088	 -0.929695	  0.534051	 -1.198236	  1.602447	 -1.491434	
  0.066076	 -0.929672	  0.534099	 -1.198332	  1.602471	 -1.491422	
  0.066076	 -0.929707	  0.534075	 -1.198283	  1.602471	 -1.491422	
  0.066064	 -0.929707	  0.534087	 -1.198308	  1.602471	 -1.491411	
  0.066124	 -0.929672	  0.534063	 -1.198308	  1.602483	 -1.491434	
  0.066124	 -0.929707	  0.534051	 -1.198283	  1.602459	 -1.491422	
  0.066112	 -0.929660	  0.534063	 -1.198283	  1.602483	 -1.491434	
  0.066112	 -0.929695	  0.534051	 -1.198308	  1.602471	 -1.491411	
  0.066124	 -0.929695	  0.534087	 -1.198283	  1.602471	 -1.491411	
  0.066112	 -0.929672	  0.534075	 -1.198272	  1.602471	 -1.491434	
  0.066100	 -0.929684	  0.534063	 -1.198296	  1.602447	 -1.491411	
  0.066124	 -0.929684	  0.534075	 -1.198308	  1.602483	 -1.491422	
  0.066100	 -0.929672	  0.534063	 -1.198272	  1.602507	 -1.491446	
  0.066160	 -0.929695	  0.534063	 -1.198272	  1.602447	 -1.491458	
  0.066088	 -0.929732	  0.534111	 -1.198296	  1.602459	 -1.491446	
  0.066100	 -0.929684	  0.534063	 -1.198260	  1.602495	 -1.491446	
  0.066136	 -0.929672	  0.534063	 -1.198272	  1.602495	 -1.491434	
  0.066100	 -0.929695	  0.534075	 -1.198296	  1.602447	 -1.491470	
  0.066112	 -0.929695	  0.534075	 -1.198272	  1.602483	 -1.491422	
  0.066100	 -0.929707	  0.534075	 -1.198283	  1.602459	 -1.491434	
  0.066088	 -0.929732	  0.534087	 -1.198283	  1.602459	 -1.491470	
  0.066124	 -0.929684	  0.534075	 -1.198308	  1.602447	 -1.491434	
  0.066052	 -0.929660	  0.534099	 -1.198283	  1.602471	 -1.491446	
  0.066088	 -0.929719	  0.534099	 -1.198308	  1.602459	 -1.491434	
  0.066100	 -0.929695	  0.534111	 -1.198260	  1.602459	 -1.491422	
  0.066136	 -0.929672	  0.534111	 -1.198260	  1.602483	 -1.491458	
  0.066136	 -0.929672	  0.534063	 -1.198308	  1.602471	 -1.491458	
  0.066112	 -0.929707	  0.534051	 -1.198283	  1.602471	 -1.491422	
  0.066100	 -0.929684	  0.534087	 -1.198308	  1.602483	 -1.491422	
  0.066112	 -0.929684	  0.534111	 -1.198272	  1.602459	 -1.491434	
  0.066124	 -0.929672	  0.534087	 -1.198272	  1.602459	 -1.491422	
  0.066100	 -0.929695	  0.534063	 -1.198283	  1.602495	 -1.491422	
  0.066148	 -0.929672	  0.534075	 -1.198283	  1.602459	 -1.491422	
  0.066100	 -0.929672	  0.534051	 -1.198283	  1.602483	 -1.491411	
  0.066112	 -0.929707	  0.534075	 -1.198308	  1.602495	 -1.491446	
  0.066088	 -0.929684	  0.534099	 -1.198283	  1.602459	 -1.491458	
  0.066148	 -0.929695	  0.534075	 -1.198283	  1.602483	 -1.491470	
  0.066124	 -0.929672	  0.534063	 -1.198272	  1.602459	 -1.491470	
  0.066112	 -0.929660	  0.534087	 -1.198260	  1.602471	 -1.491434	
  0.066136	 -0.929695	  0.534063	 -1.198272	  1.602471	 -1.491434	
  0.066124	 -0.929660	  0.534087	 -1.198283	  1.602495	 -1.491422	
  0.066124	 -0.929695	  0.534051	 -1.198272	  1.602471	 -1.491458	
  0.066100	 -0.929672	  0.534075	 -1.198296	  1.602495	 -1.491446	
  0.066124	 -0.929707	  0.534099	 -1.198272	  1.602471	 -1.491446	
  0.066124	 -0.929707	  0.534063	 -1.198272	  1.602447	 -1.491446	
  0.066124	 -0.929684	  0.534051	 -1.198296	  1.602483	 -1.491422	
  0.066100	 -0.929707	  0.534099	 -1.198272	  1.602483	 -1.491446	
  0.066112	 -0.929707	  0.534051	 -1.198260	  1.602471	 -1.491422	
  0.066088	 -0.929707	  0.534063	 -1.198296	  1.602483	 -1.491483	
  0.066112	 -0.929707	  0.534075	 -1.198283	  1.602495	 -1.491446	
  0.066148	 -0.929672	  0.534075	 -1.198260	  1.602483	 -1.491422	
